Cell Line,CLO_ID,exact_curie,exact_label,exact_score,exact_match_type,biosyn_curie,biosyn_label,biosyn_score,biosyn_match_type,rag_curie,rag_label,rag_score,rag_match_type
LNCaP_prostate_carcinoma_SHCTR_R1881,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0004192,Hs 891.T cell,0.6015,dense_nn,CLO:0037116,LNCaP cell,0.0,rag_graph_selected
LNCaP_prostate_carcinoma_SHCTR_R1881_HD,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0004256,Hs888Lu cell,0.6329,dense_nn,CLO:0037116,LNCaP cell,0.0,rag_graph_selected
LNCaP_prostate_carcinoma_SHFOXA1_PHFRPMIFCS,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0007366,LNCaP clone FGC cell,0.657,dense_nn,CLO:0007366,LNCaP clone FGC cell,0.657,rag_selected
LNCaP_prostate_carcinoma_SHFOXA1_R1881,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0008910,S1088 cell,0.5784,dense_nn,CLO:0037116,LNCaP cell,0.0,rag_graph_selected
LNCaP_prostate_carcinoma_SHFOXA1_R1881_HD,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0004256,Hs888Lu cell,0.6132,dense_nn,CLO:0037116,LNCaP cell,0.0,rag_graph_selected
LNCaP_prostate_carcinoma_SHFOXA1_RPMIFBS,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0007367,LNCaP.FGC cell,0.7593,dense_nn,CLO:0007367,LNCaP.FGC cell,0.7593,rag_selected
LNCaP_prostate_carcinoma_SHFOXP1_DHT,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0007366,LNCaP clone FGC cell,0.7153,dense_nn,CLO:0007366,LNCaP clone FGC cell,0.7153,rag_selected
LNCaP_prostate_carcinoma_SHGATA2,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0003459,GC-2spd(ts) cell,0.5432,dense_nn,CLO:0037116,LNCaP cell,0.5403,rag_selected
LNCaP_prostate_carcinoma_SHGATA2_ETOH,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0007366,LNCaP clone FGC cell,0.631,dense_nn,CLO:0007366,LNCaP clone FGC cell,0.631,rag_selected
LNCaP_prostate_carcinoma_SHGATA2_R1881,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0009874,G-292 Clone A141B1 cell,0.5847,dense_nn,CLO:0037116,LNCaP cell,0.0,rag_graph_selected
LNCaP_prostate_carcinoma_SICTR_TNFA,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0037116,LNCaP cell,0.6541,dense_nn,CLO:0037116,LNCaP cell,0.6541,rag_selected
LNCaP_prostate_carcinoma_SIFOXA1_TNFA,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0037116,LNCaP cell,0.6091,dense_nn,CLO:0037116,LNCaP cell,0.6091,rag_selected
LNCaP_prostate_carcinoma_TNFA,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0037116,LNCaP cell,0.6837,dense_nn,CLO:0037116,LNCaP cell,0.6837,rag_selected
LNCaP_R1881,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0008703,R1487 cell,0.6889,dense_nn,CLO:0037116,LNCaP cell,0.6736,rag_selected
LNCaP_R1881 4h,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0008703,R1487 cell,0.6828,dense_nn,CLO:0037116,LNCaP cell,0.6234,rag_selected
LNCaP_R1881 4h_MED19_OE,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0037116,LNCaP cell,0.6529,dense_nn,CLO:0037116,LNCaP cell,0.6529,rag_selected
LNCaP_R1881_DOX,CLO_0007365,CLO:0007365,LNCAP cell,1.0,prefix_truncated,CLO:0008703,R1487 cell,0.6792,dense_nn,CLO:0037116,LNCaP cell,0.0,rag_graph_selected
lncaparhi-ar-dht1nm,CLO_0007365,,,0.0,NIL,CLO:0037116,LNCaP cell,0.7747,dense_nn,CLO:0037116,LNCaP cell,0.7747,rag_selected
lncaparmo-ar-dht100nm,CLO_0007365,,,0.0,NIL,CLO:0037116,LNCaP cell,0.7466,dense_nn,CLO:0037116,LNCaP cell,0.7466,rag_selected
lncaparmo-ar-dht1nm,CLO_0007365,,,0.0,NIL,CLO:0037116,LNCaP cell,0.7588,dense_nn,CLO:0037116,LNCaP cell,0.7588,rag_selected
LNCaP-clone-FGC,CLO_0007366,,,0.0,NIL,CLO:0007366,LNCaP clone FGC cell,0.8891,dense_nn,CLO:0007366,LNCaP clone FGC cell,0.8891,rag_selected
lncap-dht,CLO_0007365,,,0.0,NIL,CLO:0037116,LNCaP cell,0.8475,dense_nn,CLO:0037116,LNCaP cell,0.8475,rag_selected
lncap-dht100nm,CLO_0007365,,,0.0,NIL,CLO:0037116,LNCaP cell,0.7408,dense_nn,CLO:0037116,LNCaP cell,0.7408,rag_selected
lncap-dht1nm,CLO_0007365,,,0.0,NIL,CLO:0037116,LNCaP cell,0.7607,dense_nn,CLO:0037116,LNCaP cell,0.7607,rag_selected
LNCaP-FGC,CLO_0007366,,,0.0,NIL,CLO:0007366,LNCaP clone FGC cell,0.8685,dense_nn,CLO:0007366,LNCaP clone FGC cell,0.8685,rag_selected
Loucy,CLO_0007375,CLO:0007375,Loucy cell,1.0,exact_pref,CLO:0007375,Loucy cell,0.6689,dense_nn,CLO:0007375,Loucy cell,0.6689,rag_selected
LOUCY,CLO_0007375,CLO:0007375,Loucy cell,1.0,exact_pref,CLO:0007375,Loucy cell,0.6689,dense_nn,CLO:0007375,Loucy cell,0.6689,rag_selected
Loucy_adult_T_acute_lymphoblastic_leukemia,CLO_0007375,CLO:0007375,Loucy cell,1.0,prefix_truncated,CLO:0009266,T-AL/N cell,0.5849,dense_nn,CLO:0009266,T-AL/N cell,0.5849,rag_unconfident
LoVo,CLO_0007378,CLO:0007377,LOVO cell,1.0,exact_pref,CLO:0007378,LoVo cell,0.7142,dense_nn,CLO:0007378,LoVo cell,0.7142,rag_selected
LoVo_colorectal_adenocarcinoma_PHASEM,CLO_0007378,CLO:0007377,LOVO cell,1.0,prefix_truncated,CLO:0007378,LoVo cell,0.6784,dense_nn,CLO:0007378,LoVo cell,0.6784,rag_selected
LoVo_colorectal_adenocarcinoma_PHASES,CLO_0007378,CLO:0007377,LOVO cell,1.0,prefix_truncated,CLO:0007378,LoVo cell,0.6769,dense_nn,CLO:0007378,LoVo cell,0.6769,rag_selected
LP1,CLO_0007379,,,0.0,NIL,CLO:0007379,LP-1 cell,0.5563,dense_nn,CLO:0007379,LP-1 cell,0.5563,rag_selected
LP-1,CLO_0007379,CLO:0007379,LP-1 cell,1.0,exact_pref,CLO:0007379,LP-1 cell,0.5968,dense_nn,CLO:0007379,LP-1 cell,0.5968,rag_selected
LP-1_SGC-CBP30,CLO_0007379,CLO:0007379,LP-1 cell,1.0,prefix_truncated,CLO:0002221,CC30 cell,0.5784,dense_nn,CLO:0002221,CC30 cell,0.5784,rag_unconfident
LS174T,CLO_0007403,CLO:0007403,LS174T cell,1.0,exact_pref,CLO:0007403,LS174T cell,0.788,dense_nn,CLO:0007403,LS174T cell,0.788,rag_selected
LS174T_colon_adenocarcinoma,CLO_0007403,CLO:0007403,LS174T cell,1.0,prefix_truncated,CLO:0007403,LS174T cell,0.7895,dense_nn,CLO:0007403,LS174T cell,0.7895,rag_selected
LS174T_colon_adenocarcinoma_BI8622,CLO_0007403,CLO:0007403,LS174T cell,1.0,prefix_truncated,CLO:0007403,LS174T cell,0.6227,dense_nn,CLO:0007403,LS174T cell,0.6227,rag_selected
LS174T_colon_adenocarcinoma_DMSO,CLO_0007403,CLO:0007403,LS174T cell,1.0,prefix_truncated,CLO:0007403,LS174T cell,0.7457,dense_nn,CLO:0007403,LS174T cell,0.7457,rag_selected
LS180,CLO_0007404,CLO:0007404,LS180 cell,1.0,exact_pref,CLO:0007404,LS180 cell,0.7317,dense_nn,CLO:0007404,LS180 cell,0.7317,rag_selected
LS180_colon_cancer,CLO_0007404,CLO:0007404,LS180 cell,1.0,prefix_truncated,CLO:0007404,LS180 cell,0.6987,dense_nn,CLO:0007404,LS180 cell,0.6987,rag_selected
LS180_colon_cancer_125,CLO_0007404,CLO:0007404,LS180 cell,1.0,prefix_truncated,CLO:0002544,COLO 205 cell,0.6968,dense_nn,CLO:0007404,LS180 cell,0.6703,rag_selected
LU65,CLO_0050059,,,0.0,NIL,CLO:0037025,LU65A cell,0.6487,dense_nn,CLO:0037025,LU65A cell,0.6487,rag_selected
Lu99B,CLO_0050042,CLO:0037029,LU99B cell,1.0,exact_pref,CLO:0037029,LU99B cell,0.7434,dense_nn,CLO:0037029,LU99B cell,0.7434,rag_selected
lung adenocarcinoma cell line:A549,CLO_0001601,DOID:3910,lung adenocarcinoma,1.0,prefix_truncated,CLO:0001601,A549 cell,0.9424,dense_nn,CLO:0001601,A549 cell,0.9424,rag_selected
lung adenocarcinoma cell line:PC-14,CLO_0008394,DOID:3910,lung adenocarcinoma,1.0,prefix_truncated,CLO:0008394,PC-14 cell,0.8907,dense_nn,CLO:0008394,PC-14 cell,0.8907,rag_selected
lymphangiectasia cell line:DS-1,CLO_0002821,,,0.0,NIL,CLO:0002822,DS-1 cell,0.7953,dense_nn,CLO:0002822,DS-1 cell,0.7953,rag_selected
malignant trichilemmal cyst cell line:DJM-1,CLO_0050680,,,0.0,NIL,CLO:0007041,JTC-19 cell,0.6649,dense_nn,CLO:0007041,JTC-19 cell,0.6649,rag_selected
MALME3,CLO_0007528,CLO:0007528,Malme-3 cell,0.9231,fuzzy,CLO:0007530,Malme-3M cell,0.5955,dense_nn,CLO:0007530,Malme-3M cell,0.5955,rag_selected
MALME-3,CLO_0007528,CLO:0007528,Malme-3 cell,1.0,exact_pref,CLO:0007528,Malme-3 cell,0.66,dense_nn,CLO:0007528,Malme-3 cell,0.66,rag_selected
Mammary Epithelial Cell MCF10A,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.7769,dense_nn,CLO:0007599,MCF 10A cell,0.7719,rag_selected
maxillary sinus tumor cell line:HSQ-89,CLO_0050085,,,0.0,NIL,CLO:0029369,HQ00989 cell,0.7347,dense_nn,CLO:0029369,HQ00989 cell,0.7347,rag_unconfident
MCAS,CLO_0037094,CLO:0037094,MCAS cell,1.0,exact_pref,CLO:0037094,MCAS cell,0.6518,dense_nn,CLO:0037094,MCAS cell,0.6518,rag_selected
MCF_10A,CLO_0007599,CLO:0007599,MCF 10A cell,1.0,exact_pref,CLO:0007599,MCF 10A cell,0.9361,dense_nn,CLO:0007599,MCF 10A cell,0.9361,rag_selected
MCF_7,CLO_0007606,,,0.0,NIL,CLO:0007601,obsolete: MCF 7 cell,0.9028,dense_nn,CLO:0007606,MCF7 cell,0.7661,rag_selected
MCF10A,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.729,dense_nn,CLO:0007599,MCF 10A cell,0.6674,rag_selected
MCF-10A,CLO_0007599,,,0.0,NIL,CLO:0007599,MCF 10A cell,0.9178,dense_nn,CLO:0007599,MCF 10A cell,0.9178,rag_selected
MCF10A_ DMSO,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.7553,dense_nn,CLO:0007599,MCF 10A cell,0.0,rag_graph_selected
MCF10A_breast_epithelial_cells,CLO_0007599,,,0.0,NIL,CLO:0037239,MCF 10A-derived cell,0.793,dense_nn,CLO:0007599,MCF 10A cell,0.7673,rag_selected
MCF10A_high,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6531,dense_nn,CLO:0007599,MCF 10A cell,0.0,rag_graph_selected
MCF10A_low,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6262,dense_nn,CLO:0007599,MCF 10A cell,0.0,rag_graph_selected
MCF10A_Nutlin3A,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6477,dense_nn,CLO:0007599,MCF 10A cell,0.0,rag_graph_selected
MCF10A_p53shRNA_DMSO,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6011,dense_nn,CLO:0007599,MCF 10A cell,0.0,rag_graph_selected
MCF10A_p53shRNA_Nutlin3A,CLO_0007599,,,0.0,NIL,CLO:0009910,HCC3153 cell,0.5919,dense_nn,CLO:0007599,MCF 10A cell,0.0,rag_graph_selected
MCF10A_p63shRNA_DMSO,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6538,dense_nn,CLO:0037239,MCF 10A-derived cell,0.5898,rag_selected
MCF10A_p63shRNA_Nutlin3A,CLO_0007599,,,0.0,NIL,CLO:0009910,HCC3153 cell,0.5678,dense_nn,CLO:0037239,MCF 10A-derived cell,0.5529,rag_selected
MCF10A_scrshRNA_DMSO,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6593,dense_nn,CLO:0037239,MCF 10A-derived cell,0.5863,rag_selected
MCF10A_scrshRNA_Nutlin3A,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.634,dense_nn,CLO:0037239,MCF 10A-derived cell,0.5787,rag_selected
MCF10A-Er-Src,CLO_0037240,CLO:0037240,MCF10A-Er-Src cell,1.0,exact_pref,CLO:0037240,MCF10A-Er-Src cell,0.8827,dense_nn,CLO:0037240,MCF10A-Er-Src cell,0.8827,rag_selected
MCF10A-ER-Src,CLO_0037240,CLO:0037240,MCF10A-Er-Src cell,1.0,exact_pref,CLO:0037240,MCF10A-Er-Src cell,0.8827,dense_nn,CLO:0037240,MCF10A-Er-Src cell,0.8827,rag_selected
MCF10A-YAP5SA_ctrl,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6188,dense_nn,CLO:0037239,MCF 10A-derived cell,0.5653,rag_selected
MCF10A-YAP5SA_plusDOX,CLO_0007599,,,0.0,NIL,CLO:0037240,MCF10A-Er-Src cell,0.6042,dense_nn,CLO:0037239,MCF 10A-derived cell,0.573,rag_selected
MCF10CA1a,CLO_0007599,,,0.0,NIL,CLO:0007602,MCF-10-2A cell,0.6977,dense_nn,CLO:0007602,MCF-10-2A cell,0.6977,rag_unconfident
MCF-10CA1a,CLO_0007599,,,0.0,NIL,CLO:0007602,MCF-10-2A cell,0.7904,dense_nn,CLO:0007602,MCF-10-2A cell,0.7904,rag_unconfident
MCF10CA1a_breast_metastatic_epithelial_cells,CLO_0007599,,,0.0,NIL,CLO:0007602,MCF-10-2A cell,0.8452,dense_nn,CLO:0007602,MCF-10-2A cell,0.8452,rag_unconfident
MCF10CA1h,CLO_0007599,,,0.0,NIL,CLO:0037239,MCF 10A-derived cell,0.6827,dense_nn,CLO:0037239,MCF 10A-derived cell,0.6827,rag_unconfident
MCF12A,CLO_0037180,CLO:0037180,MCF12A cell,1.0,exact_pref,CLO:0037180,MCF12A cell,0.7126,dense_nn,CLO:0037180,MCF12A cell,0.7126,rag_selected
MCF12A_human_mammary_epithelial_cells,CLO_0037180,CLO:0037180,MCF12A cell,1.0,prefix_truncated,CLO:0037180,MCF12A cell,0.9541,dense_nn,CLO:0037180,MCF12A cell,0.9541,rag_selected
MCF7,CLO_0007606,CLO:0007606,MCF7 cell,1.0,exact_pref,CLO:0007606,MCF7 cell,0.9302,dense_nn,CLO:0007606,MCF7 cell,0.9302,rag_selected
mcf7,CLO_0007606,CLO:0007606,MCF7 cell,1.0,exact_pref,CLO:0007606,MCF7 cell,0.9302,dense_nn,CLO:0007606,MCF7 cell,0.9302,rag_selected
MCF-7,CLO_0007606,,,0.0,NIL,CLO:0007605,obsolete: MCF-7 cell,0.8848,dense_nn,CLO:0007606,MCF7 cell,0.7879,rag_selected
MCF7 TRPS1 KO,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7095,dense_nn,CLO:0007606,MCF7 cell,0.7095,rag_unconfident
MCF7_1_high,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.5666,dense_nn,CLO:0007606,MCF7 cell,0.5666,rag_unconfident
MCF7_1_low,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007352,LM TK negative cell,0.5842,dense_nn,CLO:0007352,LM TK negative cell,0.5842,rag_unconfident
MCF-7_10Gygamma_2.5h,CLO_0007606,,,0.0,NIL,CLO:0007602,MCF-10-2A cell,0.7474,dense_nn,CLO:0007602,MCF-10-2A cell,0.7474,rag_selected
MCF-7_10Gygamma_5h,CLO_0007606,,,0.0,NIL,CLO:0007600,MCF 10F cell,0.7336,dense_nn,CLO:0007602,MCF-10-2A cell,0.7256,rag_selected
MCF-7_10Gygamma_7.5h,CLO_0007606,,,0.0,NIL,CLO:0007602,MCF-10-2A cell,0.7352,dense_nn,CLO:0007602,MCF-10-2A cell,0.7352,rag_selected
MCF7_CPI-455,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0051472,RCB1465 cell,0.6971,dense_nn,CLO:0007606,MCF7 cell,0.0,rag_graph_selected
MCF7_DAC,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8494,dense_nn,CLO:0007606,MCF7 cell,0.8494,rag_selected
MCF7_DAC+455,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007612,MCF7-492X1 cell,0.7311,dense_nn,CLO:0007606,MCF7 cell,0.7113,rag_selected
MCF-7_DMSO_sgARID1A-1_KO,CLO_0007606,,,0.0,NIL,CLO:0021288,S003654 cell,0.6607,dense_nn,CLO:0007606,MCF7 cell,0.0,rag_graph_selected
MCF-7_DMSO_sgARID1A-2_KO,CLO_0007606,,,0.0,NIL,CLO:0008998,SGA96M cell,0.666,dense_nn,CLO:0007606,MCF7 cell,0.0,rag_graph_selected
MCF-7_E2,CLO_0007606,,,0.0,NIL,CLO:0007605,obsolete: MCF-7 cell,0.6859,dense_nn,CLO:0007606,MCF7 cell,0.6596,rag_selected
MCF-7_estradiol,CLO_0007606,,,0.0,NIL,CLO:0007601,obsolete: MCF 7 cell,0.7019,dense_nn,CLO:0007606,MCF7 cell,0.6906,rag_selected
MCF-7_EtOH,CLO_0007606,,,0.0,NIL,CLO:0007601,obsolete: MCF 7 cell,0.7856,dense_nn,CLO:0007606,MCF7 cell,0.7415,rag_selected
MCF7_FA,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8522,dense_nn,CLO:0007606,MCF7 cell,0.8522,rag_selected
MCF7_FASR,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0037362,MCF-7 aro ERE,0.7549,dense_nn,CLO:0007606,MCF7 cell,0.7186,rag_selected
MCF7_Invasive_ductal_breast_carcinoma,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8997,dense_nn,CLO:0007606,MCF7 cell,0.8997,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_CHX_10UM,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.6903,dense_nn,CLO:0007606,MCF7 cell,0.6903,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_DEX,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7885,dense_nn,CLO:0007606,MCF7 cell,0.7885,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_DMSO,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7314,dense_nn,CLO:0007606,MCF7 cell,0.7314,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8558,dense_nn,CLO:0007606,MCF7 cell,0.8558,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_10M,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8043,dense_nn,CLO:0007606,MCF7 cell,0.8043,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_120M,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7274,dense_nn,CLO:0007606,MCF7 cell,0.7274,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_2M,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8111,dense_nn,CLO:0007606,MCF7 cell,0.8111,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_40M,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7359,dense_nn,CLO:0007606,MCF7 cell,0.7359,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_5M,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7889,dense_nn,CLO:0007606,MCF7 cell,0.7889,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_SHCTCF,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7012,dense_nn,CLO:0007606,MCF7 cell,0.7012,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_SHCTR,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7615,dense_nn,CLO:0007606,MCF7 cell,0.7615,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_TAM,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8271,dense_nn,CLO:0007606,MCF7 cell,0.8271,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2_TNF,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8237,dense_nn,CLO:0007606,MCF7 cell,0.8237,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_E2PG,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7311,dense_nn,CLO:0007606,MCF7 cell,0.7311,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_ETOH,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7501,dense_nn,CLO:0007606,MCF7 cell,0.7501,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_GLYC,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7938,dense_nn,CLO:0007606,MCF7 cell,0.7938,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_HYPOXIA,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7323,dense_nn,CLO:0007606,MCF7 cell,0.7323,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_ICI,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8054,dense_nn,CLO:0007606,MCF7 cell,0.8054,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_LETR,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8431,dense_nn,CLO:0007606,MCF7 cell,0.8431,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_LETR_ANDRO,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.784,dense_nn,CLO:0007606,MCF7 cell,0.784,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_LY2_ETOH,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7974,dense_nn,CLO:0007606,MCF7 cell,0.7974,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_MRNAHIST,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.6494,dense_nn,CLO:0007606,MCF7 cell,0.6494,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_NORMOXIA,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7625,dense_nn,CLO:0007606,MCF7 cell,0.7625,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_PROG,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8215,dense_nn,CLO:0007606,MCF7 cell,0.8215,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_R5020,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7058,dense_nn,CLO:0007606,MCF7 cell,0.7058,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SHCRT_E2,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7643,dense_nn,CLO:0007606,MCF7 cell,0.7643,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SHCTR,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7857,dense_nn,CLO:0007606,MCF7 cell,0.7857,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SHCTR_E2,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7829,dense_nn,CLO:0007606,MCF7 cell,0.7829,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SHCTR_E2_TNF,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.8032,dense_nn,CLO:0007606,MCF7 cell,0.8032,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SHFOXA1_E2,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007612,MCF7-492X1 cell,0.6724,dense_nn,CLO:0007606,MCF7 cell,0.643,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SHFOXA1_E2_TNF,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.702,dense_nn,CLO:0007606,MCF7 cell,0.702,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SHGATA3_E2,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0002952,ES-E14TG2a cell,0.625,dense_nn,CLO:0007606,MCF7 cell,0.0,rag_graph_selected
MCF7_Invasive_ductal_breast_carcinoma_SICTR,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7851,dense_nn,CLO:0007606,MCF7 cell,0.7851,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SICTR_E2,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7674,dense_nn,CLO:0007606,MCF7 cell,0.7674,rag_selected
MCF7_Invasive_ductal_breast_carcinoma_SIGATA,CLO_0007606,CLO:0007606,MCF7 cell,1.0,prefix_truncated,CLO:0007606,MCF7 cell,0.7526,dense_nn,CLO:0007606,MCF7 cell,0.7526,rag_selected
